,open,high,low,close,time,volume
0,587.25,588.25,586.0499877929688,586.7000122070312,1738055700,0
1,585.5999755859375,585.6500244140625,583.25,583.5,1738055760,101558
2,583.5,586.5,583.5,586.25,1738055820,64878
3,586.1500244140625,586.2000122070312,585.4500122070312,585.4500122070312,1738055880,31177
4,585.75,585.75,584.7000122070312,584.7000122070312,1738055940,30758
5,584.75,584.75,583.7999877929688,584.25,1738056000,74565
6,584.2000122070312,584.2000122070312,583.4500122070312,583.4500122070312,1738056060,34543
7,583.4500122070312,583.6500244140625,583.0,583.0,1738056120,35205
8,583.0,583.0999755859375,582.5,582.7999877929688,1738056180,25437
9,582.7999877929688,582.7999877929688,581.0499877929688,581.4000244140625,1738056240,34940
10,581.75,581.75,580.7999877929688,580.7999877929688,1738056300,19158
11,580.8499755859375,580.8499755859375,579.4000244140625,579.4000244140625,1738056360,41048
12,579.4500122070312,580.2000122070312,579.4500122070312,580.2000122070312,1738056420,52039
13,580.0,580.5499877929688,579.1500244140625,579.3499755859375,1738056480,19764
14,579.0,579.0,578.2000122070312,578.9000244140625,1738056540,25369
15,579.5499877929688,579.5499877929688,578.0499877929688,578.5999755859375,1738056600,26134
16,578.0499877929688,578.5499877929688,578.0,578.0,1738056660,26095
17,578.25,578.2999877929688,577.75,577.9000244140625,1738056720,28704
18,578.0,578.0,577.2000122070312,577.7000122070312,1738056780,47933
19,577.4500122070312,577.4500122070312,576.75,576.75,1738056840,20521
20,576.4500122070312,577.6500244140625,576.4500122070312,577.6500244140625,1738056900,27271
21,577.1500244140625,577.1500244140625,575.9500122070312,575.9500122070312,1738056960,23644
22,575.9000244140625,576.1500244140625,575.25,575.2999877929688,1738057020,19297
23,575.4500122070312,575.5499877929688,575.2999877929688,575.2999877929688,1738057080,22521
24,575.5499877929688,575.5499877929688,575.0,575.0999755859375,1738057140,15511
25,575.0499877929688,575.0499877929688,573.6500244140625,573.6500244140625,1738057200,25540
26,574.0,574.0,573.4000244140625,573.5999755859375,1738057260,23410
27,573.2999877929688,573.4500122070312,572.7000122070312,572.9000244140625,1738057320,22339
28,572.0999755859375,572.2999877929688,571.9000244140625,572.1500244140625,1738057380,25059
29,572.0,572.1500244140625,571.4500122070312,571.6500244140625,1738057440,23430
30,571.25,571.75,571.0,571.5999755859375,1738057500,25427
31,571.8499755859375,573.0999755859375,571.6500244140625,573.0999755859375,1738057560,33338
32,573.0999755859375,573.2999877929688,572.2000122070312,572.5499877929688,1738057620,25958
33,572.75,573.5,572.2999877929688,572.8499755859375,1738057680,34655
34,573.1500244140625,573.4000244140625,572.0999755859375,572.7999877929688,1738057740,26472
35,572.5999755859375,572.9500122070312,572.0499877929688,572.0499877929688,1738057800,30493
36,572.0499877929688,572.6500244140625,571.9000244140625,572.6500244140625,1738057860,50864
37,572.5999755859375,573.2999877929688,572.25,573.0999755859375,1738057920,38069
38,573.2000122070312,573.2000122070312,572.0499877929688,572.0499877929688,1738057980,16169
39,571.8499755859375,571.8499755859375,570.2000122070312,570.2000122070312,1738058040,28156
40,570.1500244140625,570.1500244140625,569.4000244140625,569.4000244140625,1738058100,60981
41,569.5,569.5999755859375,568.5999755859375,568.5999755859375,1738058160,28133
42,568.7999877929688,568.8499755859375,568.3499755859375,568.7000122070312,1738058220,15357
43,568.75,569.0999755859375,568.75,568.75,1738058280,20849
44,568.75,572.75,568.5,572.75,1738058340,43853
45,573.3499755859375,576.3499755859375,573.2999877929688,575.9000244140625,1738058400,81666
46,575.9000244140625,576.5,574.5,575.5499877929688,1738058460,49425
47,575.3499755859375,576.9000244140625,575.25,576.3499755859375,1738058520,17010
48,576.0499877929688,576.3499755859375,576.0,576.2999877929688,1738058580,22458
49,575.9000244140625,575.9000244140625,575.4500122070312,575.5499877929688,1738058640,8962
50,575.3499755859375,575.7999877929688,575.2999877929688,575.2999877929688,1738058700,3815
51,574.8499755859375,574.9000244140625,574.2999877929688,574.4000244140625,1738058760,12268
52,574.4000244140625,575.5,574.4000244140625,575.5,1738058820,10932
53,575.5,575.5,574.2000122070312,574.3499755859375,1738058880,4207
54,574.0499877929688,574.7999877929688,574.0,574.25,1738058940,10780
55,574.25,575.1500244140625,574.25,574.4500122070312,1738059000,5448
56,574.1500244140625,574.9000244140625,573.5,574.9000244140625,1738059060,24122
57,574.5,575.5,574.5,575.0999755859375,1738059120,9585
58,574.9500122070312,575.7000122070312,574.8499755859375,575.25,1738059180,4622
59,575.0499877929688,575.3499755859375,574.75,575.0499877929688,1738059240,3996
60,574.7999877929688,574.8499755859375,574.3499755859375,574.3499755859375,1738059300,4811
61,574.4000244140625,574.8499755859375,574.4000244140625,574.8499755859375,1738059360,2128
62,575.0,575.0999755859375,574.5999755859375,574.5999755859375,1738059420,1030
63,574.9000244140625,575.2000122070312,574.7999877929688,574.7999877929688,1738059480,11020
64,574.7999877929688,576.5499877929688,574.7999877929688,575.4500122070312,1738059540,22255
65,575.2000122070312,575.4500122070312,574.9000244140625,574.9000244140625,1738059600,5251
66,574.9000244140625,575.0499877929688,574.7999877929688,575.0,1738059660,6728
67,575.0,575.4000244140625,574.5999755859375,575.4000244140625,1738059720,2384
68,575.2000122070312,575.3499755859375,574.8499755859375,574.9000244140625,1738059780,2245
69,574.75,575.0499877929688,574.5,574.7999877929688,1738059840,7505
70,575.0,575.2999877929688,574.8499755859375,575.25,1738059900,10970
71,575.1500244140625,576.6500244140625,575.1500244140625,576.4000244140625,1738059960,22303
72,576.4000244140625,576.4000244140625,576.0,576.1500244140625,1738060020,7949
73,575.5,575.9000244140625,575.5,575.9000244140625,1738060080,20410
74,575.9000244140625,576.6500244140625,575.5499877929688,576.6500244140625,1738060140,10213
75,576.5,576.5999755859375,576.0,576.0,1738060200,9176
76,576.1500244140625,576.5,575.7000122070312,575.7000122070312,1738060260,1183
77,575.75,575.75,575.0,575.5,1738060320,10901
78,575.9000244140625,575.9000244140625,575.2999877929688,575.5,1738060380,6185
79,575.1500244140625,576.0,575.1500244140625,575.9500122070312,1738060440,1590
80,575.9500122070312,575.9500122070312,575.3499755859375,575.5,1738060500,6153
81,575.3499755859375,575.3499755859375,574.75,575.0499877929688,1738060560,6622
82,574.9000244140625,575.1500244140625,574.9000244140625,575.1500244140625,1738060620,2029
83,575.0499877929688,575.5999755859375,575.0499877929688,575.5999755859375,1738060680,761
84,575.2999877929688,576.5999755859375,575.2999877929688,576.3499755859375,1738060740,4072
85,576.5999755859375,576.7000122070312,576.0499877929688,576.0499877929688,1738060800,3532
86,576.1500244140625,577.5,576.0499877929688,577.5,1738060860,15505
87,577.1500244140625,577.2999877929688,576.5999755859375,576.8499755859375,1738060920,3254
88,576.7000122070312,576.75,576.0499877929688,576.2999877929688,1738060980,1184
89,576.2999877929688,576.5499877929688,576.0,576.0,1738061040,2525
90,575.7999877929688,575.7999877929688,575.5,575.5999755859375,1738061100,2662
91,575.5499877929688,575.9000244140625,575.5,575.5,1738061160,3091
92,575.5,575.5999755859375,575.2999877929688,575.5,1738061220,6220
93,575.2999877929688,575.7999877929688,575.0499877929688,575.4500122070312,1738061280,4065
94,575.2999877929688,575.75,575.2999877929688,575.75,1738061340,655
95,575.6500244140625,575.6500244140625,575.3499755859375,575.5999755859375,1738061400,12607
96,575.9000244140625,576.2000122070312,575.75,575.75,1738061460,7780
97,576.0,576.0999755859375,575.7999877929688,575.9500122070312,1738061520,3549
98,575.7999877929688,576.1500244140625,575.75,576.0999755859375,1738061580,2427
99,576.0,576.1500244140625,575.25,575.5499877929688,1738061640,28756
100,575.5499877929688,575.5499877929688,575.25,575.3499755859375,1738061700,14200
101,575.25,575.4500122070312,574.6500244140625,574.7999877929688,1738061760,14774
102,574.5999755859375,574.6500244140625,574.0,574.0,1738061820,3009
103,573.9500122070312,574.4500122070312,573.7999877929688,574.4500122070312,1738061880,4061
104,574.5499877929688,575.1500244140625,574.5,574.5,1738061940,2347
105,574.25,574.4000244140625,574.25,574.2999877929688,1738062000,553
106,574.4500122070312,576.0,574.4500122070312,576.0,1738062060,5067
107,575.8499755859375,575.8499755859375,575.2999877929688,575.7000122070312,1738062120,2727
108,575.4000244140625,575.4500122070312,575.1500244140625,575.4500122070312,1738062180,2333
109,575.3499755859375,575.7999877929688,575.1500244140625,575.7999877929688,1738062240,1506
110,575.7000122070312,576.0,575.5999755859375,575.9000244140625,1738062300,4546
111,575.7999877929688,576.4500122070312,575.7999877929688,576.25,1738062360,7416
112,576.0499877929688,576.5499877929688,576.0499877929688,576.4500122070312,1738062420,3388
113,576.0499877929688,576.2000122070312,575.4000244140625,576.2000122070312,1738062480,13712
114,576.0999755859375,576.2000122070312,575.75,575.75,1738062540,2033
115,575.9000244140625,575.9500122070312,575.5,575.7000122070312,1738062600,6906
116,575.5,575.5,574.9000244140625,575.0,1738062660,3407
117,575.0499877929688,575.2000122070312,574.7999877929688,575.1500244140625,1738062720,2032
118,575.0499877929688,575.25,575.0,575.2000122070312,1738062780,766
119,575.1500244140625,575.7999877929688,575.1500244140625,575.5,1738062840,3775
120,575.7999877929688,576.0499877929688,575.5499877929688,575.5499877929688,1738062900,2150
121,575.3499755859375,575.5999755859375,575.2999877929688,575.5999755859375,1738062960,1899
122,575.5,575.7999877929688,575.5,575.5499877929688,1738063020,1309
123,575.4500122070312,575.4500122070312,574.9500122070312,575.0499877929688,1738063080,956
124,575.0499877929688,575.5,574.75,575.1500244140625,1738063140,9782
125,575.0499877929688,575.0499877929688,573.5499877929688,573.75,1738063200,86871
126,573.9000244140625,574.2999877929688,573.75,573.75,1738063260,1082
127,573.75,574.5999755859375,573.7000122070312,574.2000122070312,1738063320,2157
128,574.1500244140625,575.2999877929688,573.9000244140625,575.2999877929688,1738063380,10438
129,575.2000122070312,575.9500122070312,575.2000122070312,575.9500122070312,1738063440,3324
130,575.3499755859375,575.8499755859375,575.25,575.5999755859375,1738063500,4364
131,575.75,575.7999877929688,575.0999755859375,575.25,1738063560,4925
132,575.1500244140625,575.4500122070312,575.0,575.4500122070312,1738063620,1314
133,575.2999877929688,575.5999755859375,575.2999877929688,575.5999755859375,1738063680,2885
134,575.75,576.0,575.5499877929688,575.8499755859375,1738063740,2585
135,575.6500244140625,575.8499755859375,575.5,575.8499755859375,1738063800,3224
136,575.5999755859375,576.5499877929688,575.5999755859375,576.5499877929688,1738063860,6681
137,576.2000122070312,576.2000122070312,575.9000244140625,576.0999755859375,1738063920,2008
138,576.2999877929688,576.5999755859375,576.25,576.5999755859375,1738063980,9002
139,576.5,576.7999877929688,576.5,576.5499877929688,1738064040,16686
140,576.7000122070312,577.25,576.6500244140625,577.2000122070312,1738064100,14648
141,577.0499877929688,577.7999877929688,577.0499877929688,577.7999877929688,1738064160,18289
142,577.8499755859375,578.5,577.8499755859375,578.5,1738064220,11714
143,578.5999755859375,579.0,578.5999755859375,578.7999877929688,1738064280,6581
144,578.8499755859375,579.4000244140625,578.7999877929688,579.4000244140625,1738064340,6100
145,579.4000244140625,579.75,579.4000244140625,579.75,1738064400,24831
146,579.7000122070312,580.8499755859375,579.7000122070312,580.4000244140625,1738064460,28372
147,580.4500122070312,580.6500244140625,580.0499877929688,580.0999755859375,1738064520,3694
148,580.0499877929688,580.7999877929688,580.0499877929688,580.7999877929688,1738064580,27804
149,580.8499755859375,580.8499755859375,580.4500122070312,580.5,1738064640,21780
150,580.8499755859375,580.8499755859375,580.5499877929688,580.75,1738064700,12162
151,580.75,580.8499755859375,580.2999877929688,580.2999877929688,1738064760,62497
152,580.0499877929688,580.5999755859375,580.0499877929688,580.5,1738064820,11123
153,580.7999877929688,581.4500122070312,580.5499877929688,581.4500122070312,1738064880,14303
154,581.3499755859375,581.5999755859375,581.3499755859375,581.5499877929688,1738064940,4463
155,581.5499877929688,581.6500244140625,581.0499877929688,581.0499877929688,1738065000,3682
156,581.0999755859375,581.4000244140625,581.0499877929688,581.4000244140625,1738065060,2741
157,581.5999755859375,581.8499755859375,581.25,581.8499755859375,1738065120,9650
158,581.7000122070312,581.9000244140625,581.5499877929688,581.7000122070312,1738065180,1382
159,581.6500244140625,581.75,581.0499877929688,581.0499877929688,1738065240,4203
160,581.0499877929688,581.0499877929688,580.75,581.0,1738065300,13827
161,581.0,581.0499877929688,580.7999877929688,581.0499877929688,1738065360,15690
162,581.0,581.25,581.0,581.25,1738065420,4426
163,581.2999877929688,581.3499755859375,581.0499877929688,581.25,1738065480,1048
164,581.0499877929688,581.5,581.0499877929688,581.5,1738065540,6560
165,581.2999877929688,581.5,581.2999877929688,581.3499755859375,1738065600,1851
166,580.75,581.9000244140625,580.75,581.75,1738065660,34988
167,581.5,582.0999755859375,581.5,582.0499877929688,1738065720,7336
168,582.25,582.75,582.2000122070312,582.75,1738065780,8658
169,582.7999877929688,583.0999755859375,582.6500244140625,582.9000244140625,1738065840,3515
170,582.8499755859375,583.0999755859375,582.7000122070312,583.0,1738065900,2718
171,582.7999877929688,582.9500122070312,582.4000244140625,582.5,1738065960,1326
172,582.4000244140625,582.8499755859375,582.4000244140625,582.5999755859375,1738066020,7692
173,582.5999755859375,582.8499755859375,582.5999755859375,582.5999755859375,1738066080,9054
174,582.5499877929688,582.5499877929688,582.1500244140625,582.1500244140625,1738066140,3798
175,582.0499877929688,582.5,582.0499877929688,582.25,1738066200,2332
176,582.2000122070312,582.2000122070312,582.0,582.0499877929688,1738066260,8882
177,582.0999755859375,582.4500122070312,582.0499877929688,582.2999877929688,1738066320,2915
178,582.25,583.2000122070312,582.25,583.0999755859375,1738066380,19766
179,583.3499755859375,583.4000244140625,583.0499877929688,583.0499877929688,1738066440,5049
180,583.0999755859375,583.4500122070312,583.0999755859375,583.3499755859375,1738066500,3804
181,583.0999755859375,583.2000122070312,583.0,583.0499877929688,1738066560,9621
182,583.0,583.6500244140625,583.0,583.6500244140625,1738066620,7399
183,583.4000244140625,583.5499877929688,583.25,583.2999877929688,1738066680,5950
184,583.4500122070312,583.9500122070312,583.3499755859375,583.4500122070312,1738066740,3640
185,583.3499755859375,583.7999877929688,583.2999877929688,583.2999877929688,1738066800,4609
186,583.2999877929688,583.4500122070312,583.0,583.4500122070312,1738066860,4517
187,583.5,583.8499755859375,583.0,583.75,1738066920,34193
188,583.6500244140625,583.8499755859375,581.8499755859375,581.8499755859375,1738066980,52605
189,581.8499755859375,582.1500244140625,581.25,581.8499755859375,1738067040,9611
190,581.7999877929688,581.7999877929688,581.0,581.0499877929688,1738067100,18333
191,581.1500244140625,581.2000122070312,580.4500122070312,581.0999755859375,1738067160,22774
192,580.5499877929688,580.9500122070312,580.1500244140625,580.9500122070312,1738067220,8163
193,580.5,581.4000244140625,580.3499755859375,581.25,1738067280,8881
194,581.0499877929688,581.1500244140625,580.2000122070312,580.2999877929688,1738067340,10742
195,580.3499755859375,580.4500122070312,579.7000122070312,579.7000122070312,1738067400,5975
196,579.5499877929688,580.6500244140625,579.2999877929688,580.25,1738067460,64033
197,580.25,581.1500244140625,580.25,581.0499877929688,1738067520,4245
198,581.0499877929688,581.2999877929688,581.0,581.0,1738067580,9181
199,581.0499877929688,581.0999755859375,581.0,581.0,1738067640,5990
200,581.0,581.4000244140625,581.0,581.25,1738067700,8282
201,581.25,581.25,581.0,581.0,1738067760,3487
202,581.0,581.0,580.5,580.9500122070312,1738067820,4915
203,580.9000244140625,581.1500244140625,580.5999755859375,580.6500244140625,1738067880,4809
204,580.7000122070312,580.9500122070312,580.7000122070312,580.8499755859375,1738067940,6723
205,580.7000122070312,581.5,580.4500122070312,581.5,1738068000,23242
206,581.5999755859375,581.9000244140625,581.0,581.0499877929688,1738068060,5672
207,581.0499877929688,581.2000122070312,581.0,581.2000122070312,1738068120,3611
208,581.2000122070312,581.4000244140625,581.0,581.0,1738068180,1953
209,581.0,581.25,581.0,581.0,1738068240,5354
210,581.0,581.0499877929688,580.5499877929688,580.5999755859375,1738068300,3472
211,580.5499877929688,580.8499755859375,580.5499877929688,580.7999877929688,1738068360,2091
212,580.8499755859375,581.0,580.5999755859375,580.6500244140625,1738068420,2798
213,580.7000122070312,581.3499755859375,580.6500244140625,581.0499877929688,1738068480,4230
214,581.0499877929688,581.3499755859375,580.9000244140625,580.9000244140625,1738068540,3092
215,580.9000244140625,580.9000244140625,580.5499877929688,580.7000122070312,1738068600,2219
216,580.7000122070312,581.0999755859375,580.7000122070312,580.9000244140625,1738068660,5319
217,581.3499755859375,581.3499755859375,580.7999877929688,581.0,1738068720,4193
218,580.9000244140625,581.25,580.7000122070312,581.0,1738068780,5935
219,580.9000244140625,581.25,580.8499755859375,581.1500244140625,1738068840,2258
220,581.0999755859375,582.5499877929688,581.0999755859375,582.5499877929688,1738068900,17220
